Video_index,Video_name,Video_category,Start_times,End_times,Action_labels,Nouns
2976,OP06-R03-BaconAndEggs-678810-679390,OP06-R03-BaconAndEggs,678810,679390,3,cooking_utensil
2977,OP06-R03-BaconAndEggs-679440-684380,OP06-R03-BaconAndEggs,679440,684380,7,bacon
2978,OP06-R03-BaconAndEggs-684400-685310,OP06-R03-BaconAndEggs,684400,685310,7,cooking_utensil
2979,OP06-R03-BaconAndEggs-689180-690510,OP06-R03-BaconAndEggs,689180,690510,3,condiment_container
2980,OP06-R03-BaconAndEggs-691970-693160,OP06-R03-BaconAndEggs,691970,693160,2,fridge
2981,OP06-R03-BaconAndEggs-693220-694970,OP06-R03-BaconAndEggs,693220,694970,5,condiment_container
2982,OP06-R03-BaconAndEggs-698450-700070,OP06-R03-BaconAndEggs,698450,700070,3,plate
2983,OP06-R03-BaconAndEggs-708730-727660,OP06-R03-BaconAndEggs,708730,727660,7,bacon
2984,OP06-R03-BaconAndEggs-727700-733020,OP06-R03-BaconAndEggs,727700,733020,10,"bacon,pan,plate"
2985,OP06-R03-BaconAndEggs-733870-735910,OP06-R03-BaconAndEggs,733870,735910,5,cooking_utensil
2986,OP06-R03-BaconAndEggs-736260-737690,OP06-R03-BaconAndEggs,736260,737690,0,stove
2987,OP06-R03-BaconAndEggs-738280-739210,OP06-R03-BaconAndEggs,738280,739210,3,cooking_utensil
2988,OP06-R03-BaconAndEggs-739220-740770,OP06-R03-BaconAndEggs,739220,740770,5,cooking_utensil
2989,OP06-R03-BaconAndEggs-741950-743150,OP06-R03-BaconAndEggs,741950,743150,7,plate
2990,OP06-R04-ContinentalBreakfast-31214-34564,OP06-R04-ContinentalBreakfast,31214,34564,3,plate
2991,OP06-R04-ContinentalBreakfast-35429-36659,OP06-R04-ContinentalBreakfast,35429,36659,3,condiment_container
2992,OP06-R04-ContinentalBreakfast-37324-42514,OP06-R04-ContinentalBreakfast,37324,42514,2,condiment_container
2993,OP06-R04-ContinentalBreakfast-42749-43929,OP06-R04-ContinentalBreakfast,42749,43929,3,eating_utensil
2994,OP06-R04-ContinentalBreakfast-44269-53560,OP06-R04-ContinentalBreakfast,44269,53560,10,"condiment,condiment_container,plate"
2995,OP06-R04-ContinentalBreakfast-53920-62650,OP06-R04-ContinentalBreakfast,53920,62650,10,"condiment,condiment_container,plate"
2996,OP06-R04-ContinentalBreakfast-62940-66580,OP06-R04-ContinentalBreakfast,62940,66580,6,condiment_container
2997,OP06-R04-ContinentalBreakfast-66580-68000,OP06-R04-ContinentalBreakfast,66580,68000,3,condiment_container
2998,OP06-R04-ContinentalBreakfast-71390-73850,OP06-R04-ContinentalBreakfast,71390,73850,2,condiment_container
2999,OP06-R04-ContinentalBreakfast-75000-79730,OP06-R04-ContinentalBreakfast,75000,79730,0,"condiment,plate"
3000,OP06-R04-ContinentalBreakfast-80060-81930,OP06-R04-ContinentalBreakfast,80060,81930,6,condiment_container
3001,OP06-R04-ContinentalBreakfast-81955-84345,OP06-R04-ContinentalBreakfast,81955,84345,6,condiment_container
3002,OP06-R04-ContinentalBreakfast-84700-110660,OP06-R04-ContinentalBreakfast,84700,110660,0,"mixture,eating_utensil"
3003,OP06-R04-ContinentalBreakfast-113000-114960,OP06-R04-ContinentalBreakfast,113000,114960,5,eating_utensil
3004,OP06-R04-ContinentalBreakfast-115100-116410,OP06-R04-ContinentalBreakfast,115100,116410,3,plate
3005,OP06-R04-ContinentalBreakfast-119345-122125,OP06-R04-ContinentalBreakfast,119345,122125,5,plate
3006,OP06-R04-ContinentalBreakfast-122155-124425,OP06-R04-ContinentalBreakfast,122155,124425,5,plate
3007,OP06-R04-ContinentalBreakfast-124470-126990,OP06-R04-ContinentalBreakfast,124470,126990,6,microwave
3008,OP06-R04-ContinentalBreakfast-127490-132090,OP06-R04-ContinentalBreakfast,127490,132090,0,microwave
3009,OP06-R04-ContinentalBreakfast-134970-136390,OP06-R04-ContinentalBreakfast,134970,136390,3,pot
3010,OP06-R04-ContinentalBreakfast-138360-139830,OP06-R04-ContinentalBreakfast,138360,139830,0,faucet
3011,OP06-R04-ContinentalBreakfast-139275-146265,OP06-R04-ContinentalBreakfast,139275,146265,9,"water,faucet,pot"
3012,OP06-R04-ContinentalBreakfast-146000-146580,OP06-R04-ContinentalBreakfast,146000,146580,9,"water,faucet,pot"
3013,OP06-R04-ContinentalBreakfast-148140-150450,OP06-R04-ContinentalBreakfast,148140,150450,5,pot
3014,OP06-R04-ContinentalBreakfast-159405-162635,OP06-R04-ContinentalBreakfast,159405,162635,0,stove
3015,OP06-R04-ContinentalBreakfast-168970-177560,OP06-R04-ContinentalBreakfast,168970,177560,3,bowl
3016,OP06-R04-ContinentalBreakfast-177600-179240,OP06-R04-ContinentalBreakfast,177600,179240,3,bowl
3017,OP06-R04-ContinentalBreakfast-180070-181845,OP06-R04-ContinentalBreakfast,180070,181845,3,cereal_container
3018,OP06-R04-ContinentalBreakfast-182877-190020,OP06-R04-ContinentalBreakfast,182877,190020,9,"cereal,cereal_container,bowl"
3019,OP06-R04-ContinentalBreakfast-190890-195030,OP06-R04-ContinentalBreakfast,190890,195030,7,cereal_container
3020,OP06-R04-ContinentalBreakfast-197390-199520,OP06-R04-ContinentalBreakfast,197390,199520,2,fridge
3021,OP06-R04-ContinentalBreakfast-199385-202795,OP06-R04-ContinentalBreakfast,199385,202795,3,milk_container
3022,OP06-R04-ContinentalBreakfast-205680-207550,OP06-R04-ContinentalBreakfast,205680,207550,5,milk_container
3023,OP06-R04-ContinentalBreakfast-206090-208750,OP06-R04-ContinentalBreakfast,206090,208750,2,milk_container
3024,OP06-R04-ContinentalBreakfast-208785-209835,OP06-R04-ContinentalBreakfast,208785,209835,2,milk_container
3025,OP06-R04-ContinentalBreakfast-209850-214620,OP06-R04-ContinentalBreakfast,209850,214620,9,"milk,milk_container,bowl"
3026,OP06-R04-ContinentalBreakfast-214680-215910,OP06-R04-ContinentalBreakfast,214680,215910,9,"milk,milk_container,bowl"
3027,OP06-R04-ContinentalBreakfast-215115-218465,OP06-R04-ContinentalBreakfast,215115,218465,6,milk_container
3028,OP06-R04-ContinentalBreakfast-220585-223015,OP06-R04-ContinentalBreakfast,220585,223015,5,milk_container
3029,OP06-R04-ContinentalBreakfast-230530-232870,OP06-R04-ContinentalBreakfast,230530,232870,2,microwave
3030,OP06-R04-ContinentalBreakfast-232900-235570,OP06-R04-ContinentalBreakfast,232900,235570,3,plate
3031,OP06-R04-ContinentalBreakfast-239465-240385,OP06-R04-ContinentalBreakfast,239465,240385,5,plate
3032,OP06-R04-ContinentalBreakfast-240780-242580,OP06-R04-ContinentalBreakfast,240780,242580,3,condiment_container
3033,OP06-R04-ContinentalBreakfast-249970-250740,OP06-R04-ContinentalBreakfast,249970,250740,2,condiment_container
3034,OP06-R04-ContinentalBreakfast-251655-252495,OP06-R04-ContinentalBreakfast,251655,252495,3,eating_utensil
3035,OP06-R04-ContinentalBreakfast-252705-256910,OP06-R04-ContinentalBreakfast,252705,256910,10,"condiment,condiment_container,plate"
3036,OP06-R04-ContinentalBreakfast-256907-270457,OP06-R04-ContinentalBreakfast,256907,270457,0,"condiment,mixture"
3037,OP06-R04-ContinentalBreakfast-270550-275080,OP06-R04-ContinentalBreakfast,270550,275080,6,condiment_container
3038,OP06-R04-ContinentalBreakfast-275105-275725,OP06-R04-ContinentalBreakfast,275105,275725,3,condiment_container
3039,OP06-R04-ContinentalBreakfast-275745-277825,OP06-R04-ContinentalBreakfast,275745,277825,5,condiment_container
3040,OP06-R04-ContinentalBreakfast-282680-284630,OP06-R04-ContinentalBreakfast,282680,284630,3,bread
3041,OP06-R04-ContinentalBreakfast-286055-288635,OP06-R04-ContinentalBreakfast,286055,288635,0,"condiment,bread,eating_utensil"
3042,OP06-R04-ContinentalBreakfast-288645-293515,OP06-R04-ContinentalBreakfast,288645,293515,0,"mixture,bread,eating_utensil"
3043,OP06-R04-ContinentalBreakfast-293880-296930,OP06-R04-ContinentalBreakfast,293880,296930,0,"mixture,bread,eating_utensil"
3044,OP06-R04-ContinentalBreakfast-296945-301195,OP06-R04-ContinentalBreakfast,296945,301195,0,"mixture,bread,eating_utensil"
3045,OP06-R04-ContinentalBreakfast-301200-307190,OP06-R04-ContinentalBreakfast,301200,307190,0,"mixture,bread,eating_utensil"
3046,OP06-R04-ContinentalBreakfast-307205-313300,OP06-R04-ContinentalBreakfast,307205,313300,0,"condiment,bread,eating_utensil"
3047,OP06-R04-ContinentalBreakfast-315110-317160,OP06-R04-ContinentalBreakfast,315110,317160,3,bread
3048,OP06-R04-ContinentalBreakfast-317645-319215,OP06-R04-ContinentalBreakfast,317645,319215,5,bread
3049,OP06-R04-ContinentalBreakfast-322190-323440,OP06-R04-ContinentalBreakfast,322190,323440,5,bread
3050,OP06-R04-ContinentalBreakfast-334955-336775,OP06-R04-ContinentalBreakfast,334955,336775,3,cup
3051,OP06-R04-ContinentalBreakfast-342930-345710,OP06-R04-ContinentalBreakfast,342930,345710,3,teabag
3052,OP06-R04-ContinentalBreakfast-346370-351160,OP06-R04-ContinentalBreakfast,346370,351160,2,teabag
3053,OP06-R04-ContinentalBreakfast-351640-353060,OP06-R04-ContinentalBreakfast,351640,353060,3,teabag
3054,OP06-R04-ContinentalBreakfast-353740-355390,OP06-R04-ContinentalBreakfast,353740,355390,5,teabag
3055,OP06-R04-ContinentalBreakfast-358025-359935,OP06-R04-ContinentalBreakfast,358025,359935,5,teabag
3056,OP06-R04-ContinentalBreakfast-375055-376345,OP06-R04-ContinentalBreakfast,375055,376345,5,cup
3057,OP06-R04-ContinentalBreakfast-378830-381160,OP06-R04-ContinentalBreakfast,378830,381160,0,stove
3058,OP06-R04-ContinentalBreakfast-381475-382945,OP06-R04-ContinentalBreakfast,381475,382945,3,pot
3059,OP06-R04-ContinentalBreakfast-385330-391930,OP06-R04-ContinentalBreakfast,385330,391930,9,"water,pot,cup"
3060,OP06-R04-ContinentalBreakfast-394920-397680,OP06-R04-ContinentalBreakfast,394920,397680,5,pot
3061,OP06-R06-GreekSalad-27140-28860,OP06-R06-GreekSalad,27140,28860,2,fridge
3062,OP06-R06-GreekSalad-37148-37918,OP06-R06-GreekSalad,37148,37918,6,fridge
3063,OP06-R06-GreekSalad-45460-48610,OP06-R06-GreekSalad,45460,48610,3,lettuce
3064,OP06-R06-GreekSalad-49025-55135,OP06-R06-GreekSalad,49025,55135,8,lettuce
3065,OP06-R06-GreekSalad-55160-58920,OP06-R06-GreekSalad,55160,58920,5,lettuce
3066,OP06-R06-GreekSalad-65440-76780,OP06-R06-GreekSalad,65440,76780,0,lettuce
3067,OP06-R06-GreekSalad-76870-77470,OP06-R06-GreekSalad,76870,77470,0,lettuce
3068,OP06-R06-GreekSalad-87320-90540,OP06-R06-GreekSalad,87320,90540,3,plate
3069,OP06-R06-GreekSalad-93770-94570,OP06-R06-GreekSalad,93770,94570,10,"plate,plate,counter"
3070,OP06-R06-GreekSalad-94600-95310,OP06-R06-GreekSalad,94600,95310,5,lettuce
3071,OP06-R06-GreekSalad-95840-97570,OP06-R06-GreekSalad,95840,97570,5,plate
3072,OP06-R06-GreekSalad-97735-99215,OP06-R06-GreekSalad,97735,99215,3,eating_utensil
3073,OP06-R06-GreekSalad-101595-121135,OP06-R06-GreekSalad,101595,121135,4,lettuce
3074,OP06-R06-GreekSalad-127300-128890,OP06-R06-GreekSalad,127300,128890,3,cucumber
3075,OP06-R06-GreekSalad-134350-136090,OP06-R06-GreekSalad,134350,136090,3,plate
3076,OP06-R06-GreekSalad-136100-137200,OP06-R06-GreekSalad,136100,137200,5,plate
3077,OP06-R06-GreekSalad-139700-140770,OP06-R06-GreekSalad,139700,140770,3,eating_utensil
3078,OP06-R06-GreekSalad-140785-161465,OP06-R06-GreekSalad,140785,161465,4,cucumber
3079,OP06-R06-GreekSalad-161480-162700,OP06-R06-GreekSalad,161480,162700,5,eating_utensil
3080,OP06-R06-GreekSalad-167720-168430,OP06-R06-GreekSalad,167720,168430,3,eating_utensil
3081,OP06-R06-GreekSalad-170355-179145,OP06-R06-GreekSalad,170355,179145,4,cucumber
3082,OP06-R06-GreekSalad-179370-180410,OP06-R06-GreekSalad,179370,180410,5,cucumber
3083,OP06-R06-GreekSalad-181370-208350,OP06-R06-GreekSalad,181370,208350,4,cucumber
3084,OP06-R06-GreekSalad-208680-209670,OP06-R06-GreekSalad,208680,209670,3,tomato
3085,OP06-R06-GreekSalad-213965-229415,OP06-R06-GreekSalad,213965,229415,4,tomato
3086,OP06-R06-GreekSalad-229500-230260,OP06-R06-GreekSalad,229500,230260,10,"tomato,plate,plate"
3087,OP06-R06-GreekSalad-233190-244170,OP06-R06-GreekSalad,233190,244170,4,tomato
3088,OP06-R06-GreekSalad-244550-245510,OP06-R06-GreekSalad,244550,245510,3,onion
3089,OP06-R06-GreekSalad-246930-264110,OP06-R06-GreekSalad,246930,264110,4,onion
3090,OP06-R06-GreekSalad-264310-265010,OP06-R06-GreekSalad,264310,265010,5,onion
3091,OP06-R06-GreekSalad-265600-269050,OP06-R06-GreekSalad,265600,269050,4,onion
3092,OP06-R06-GreekSalad-271865-272465,OP06-R06-GreekSalad,271865,272465,5,eating_utensil
3093,OP06-R06-GreekSalad-274110-289850,OP06-R06-GreekSalad,274110,289850,0,salad
3094,OP06-R06-GreekSalad-296070-297720,OP06-R06-GreekSalad,296070,297720,2,fridge
3095,OP06-R06-GreekSalad-298475-300565,OP06-R06-GreekSalad,298475,300565,3,cheese_container
3096,OP06-R06-GreekSalad-301200-305080,OP06-R06-GreekSalad,301200,305080,6,fridge
3097,OP06-R06-GreekSalad-306600-307260,OP06-R06-GreekSalad,306600,307260,5,cheese_container
3098,OP06-R06-GreekSalad-307300-310050,OP06-R06-GreekSalad,307300,310050,2,cheese_container
3099,OP06-R06-GreekSalad-310955-311995,OP06-R06-GreekSalad,310955,311995,3,eating_utensil
3100,OP06-R06-GreekSalad-312075-319350,OP06-R06-GreekSalad,312075,319350,3,unknown
3101,OP06-R06-GreekSalad-319360-343000,OP06-R06-GreekSalad,319360,343000,10,"cheese,cheese_container,salad"
3102,OP06-R06-GreekSalad-343080-344130,OP06-R06-GreekSalad,343080,344130,5,eating_utensil
3103,OP06-R06-GreekSalad-345195-349715,OP06-R06-GreekSalad,345195,349715,6,cheese_container
3104,OP06-R06-GreekSalad-351575-353195,OP06-R06-GreekSalad,351575,353195,2,fridge
3105,OP06-R06-GreekSalad-353985-355495,OP06-R06-GreekSalad,353985,355495,2,fridge
3106,OP06-R06-GreekSalad-355450-356680,OP06-R06-GreekSalad,355450,356680,5,cheese_container
3107,OP06-R06-GreekSalad-358145-359805,OP06-R06-GreekSalad,358145,359805,6,fridge
3108,OP06-R06-GreekSalad-360795-362135,OP06-R06-GreekSalad,360795,362135,2,fridge
3109,OP06-R06-GreekSalad-363065-364825,OP06-R06-GreekSalad,363065,364825,3,condiment_container
3110,OP06-R06-GreekSalad-366325-368425,OP06-R06-GreekSalad,366325,368425,3,condiment_container
3111,OP06-R06-GreekSalad-371165-374725,OP06-R06-GreekSalad,371165,374725,6,fridge
3112,OP06-R06-GreekSalad-375445-376785,OP06-R06-GreekSalad,375445,376785,5,condiment_container
3113,OP06-R06-GreekSalad-377300-378690,OP06-R06-GreekSalad,377300,378690,2,unknown_container
3114,OP06-R06-GreekSalad-378765-379935,OP06-R06-GreekSalad,378765,379935,3,condiment_container
3115,OP06-R06-GreekSalad-380180-382230,OP06-R06-GreekSalad,380180,382230,9,"condiment,condiment_container,salad"
3116,OP06-R06-GreekSalad-382695-383405,OP06-R06-GreekSalad,382695,383405,6,juice_container
3117,OP06-R06-GreekSalad-385060-387480,OP06-R06-GreekSalad,385060,387480,2,condiment_container
3118,OP06-R06-GreekSalad-387740-390030,OP06-R06-GreekSalad,387740,390030,9,"condiment,condiment_container,salad"
3119,OP06-R06-GreekSalad-390150-393290,OP06-R06-GreekSalad,390150,393290,6,condiment_container
3120,OP06-R06-GreekSalad-398380-399850,OP06-R06-GreekSalad,398380,399850,3,condiment_container
3121,OP06-R06-GreekSalad-400355-403315,OP06-R06-GreekSalad,400355,403315,2,oil_container
3122,OP06-R06-GreekSalad-403365-408295,OP06-R06-GreekSalad,403365,408295,9,"condiment,condiment_container,salad"
3123,OP06-R06-GreekSalad-408330-411835,OP06-R06-GreekSalad,408330,411835,9,"oil,oil_container,salad"
3124,OP06-R06-GreekSalad-411902-413022,OP06-R06-GreekSalad,411902,413022,5,condiment_container
3125,OP06-R06-GreekSalad-413242-413942,OP06-R06-GreekSalad,413242,413942,3,eating_utensil
3126,OP06-R06-GreekSalad-414052-430652,OP06-R06-GreekSalad,414052,430652,7,"salad,eating_utensil"
3127,OP06-R06-GreekSalad-430670-431250,OP06-R06-GreekSalad,430670,431250,7,eating_utensil
3128,OP06-R06-GreekSalad-432080-433030,OP06-R06-GreekSalad,432080,433030,3,lettuce_container
3129,OP06-R06-GreekSalad-433565-435575,OP06-R06-GreekSalad,433565,435575,2,fridge
3130,OP06-R06-GreekSalad-436590-438900,OP06-R06-GreekSalad,436590,438900,5,lettuce_container
3131,OP06-R06-GreekSalad-442145-443845,OP06-R06-GreekSalad,442145,443845,3,condiment_container
3132,OP06-R06-GreekSalad-445115-447375,OP06-R06-GreekSalad,445115,447375,2,fridge
3133,OP06-R06-GreekSalad-447425-449955,OP06-R06-GreekSalad,447425,449955,5,condiment_container
3134,OP06-R06-GreekSalad-451220-452340,OP06-R06-GreekSalad,451220,452340,6,fridge
3135,OP06-R06-GreekSalad-455365-456725,OP06-R06-GreekSalad,455365,456725,0,hand
3136,OP06-R06-GreekSalad-457680-459310,OP06-R06-GreekSalad,457680,459310,3,paper_towel
3137,OP06-R06-GreekSalad-459365-461425,OP06-R06-GreekSalad,459365,461425,0,"hand,paper_towel"
3138,OP06-R07-Pizza-23908-25948,OP06-R07-Pizza,23908,25948,3,tortilla_container
3139,OP06-R07-Pizza-26728-31698,OP06-R07-Pizza,26728,31698,3,pizza_crust
3140,OP06-R07-Pizza-33708-34818,OP06-R07-Pizza,33708,34818,5,pizza_crust
3141,OP06-R07-Pizza-39970-40980,OP06-R07-Pizza,39970,40980,3,bell_pepper
3142,OP06-R07-Pizza-40995-41765,OP06-R07-Pizza,40995,41765,7,bell_pepper
3143,OP06-R07-Pizza-42330-50720,OP06-R07-Pizza,42330,50720,3,mushroom
3144,OP06-R07-Pizza-54245-55115,OP06-R07-Pizza,54245,55115,0,faucet
3145,OP06-R07-Pizza-55280-65370,OP06-R07-Pizza,55280,65370,0,faucet
3146,OP06-R07-Pizza-65425-66325,OP06-R07-Pizza,65425,66325,0,faucet
3147,OP06-R07-Pizza-72530-73830,OP06-R07-Pizza,72530,73830,5,mushroom
3148,OP06-R07-Pizza-75735-111510,OP06-R07-Pizza,75735,111510,4,mushroom
3149,OP06-R07-Pizza-117200-119340,OP06-R07-Pizza,117200,119340,0,stove
3150,OP06-R07-Pizza-120620-121810,OP06-R07-Pizza,120620,121810,3,oil_container
3151,OP06-R07-Pizza-122165-124695,OP06-R07-Pizza,122165,124695,2,oil_container
3152,OP06-R07-Pizza-124730-128830,OP06-R07-Pizza,124730,128830,9,"oil,oil_container,cup"
3153,OP06-R07-Pizza-130320-134050,OP06-R07-Pizza,130320,134050,10,"oil,oil_container,pan"
3154,OP06-R07-Pizza-134095-136605,OP06-R07-Pizza,134095,136605,6,oil_container
3155,OP06-R07-Pizza-136660-137650,OP06-R07-Pizza,136660,137650,6,oil_container
3156,OP06-R07-Pizza-137875-139345,OP06-R07-Pizza,137875,139345,7,pan
3157,OP06-R07-Pizza-139350-145490,OP06-R07-Pizza,139350,145490,7,pan
3158,OP06-R07-Pizza-145140-145870,OP06-R07-Pizza,145140,145870,5,pan
3159,OP06-R07-Pizza-156100-161850,OP06-R07-Pizza,156100,161850,7,"oil,eating_utensil"
3160,OP06-R07-Pizza-161865-163675,OP06-R07-Pizza,161865,163675,5,cooking_utensil
3161,OP06-R07-Pizza-166030-169860,OP06-R07-Pizza,166030,169860,3,plate
3162,OP06-R07-Pizza-169425-170095,OP06-R07-Pizza,169425,170095,5,eating_utensil
3163,OP06-R07-Pizza-170100-171420,OP06-R07-Pizza,170100,171420,3,eating_utensil
3164,OP06-R07-Pizza-173350-187890,OP06-R07-Pizza,173350,187890,10,"mushroom,plate,pan"
3165,OP06-R07-Pizza-189570-190550,OP06-R07-Pizza,189570,190550,5,plate
3166,OP06-R07-Pizza-191880-192940,OP06-R07-Pizza,191880,192940,3,cooking_utensil
3167,OP06-R07-Pizza-192950-199620,OP06-R07-Pizza,192950,199620,7,"mushroom,cooking_utensil"
3168,OP06-R07-Pizza-199670-203150,OP06-R07-Pizza,199670,203150,0,microwave
3169,OP06-R07-Pizza-203160-215820,OP06-R07-Pizza,203160,215820,0,microwave
3170,OP06-R07-Pizza-215890-217670,OP06-R07-Pizza,215890,217670,5,cooking_utensil
3171,OP06-R07-Pizza-219450-220870,OP06-R07-Pizza,219450,220870,3,bell_pepper
3172,OP06-R07-Pizza-223760-226260,OP06-R07-Pizza,223760,226260,4,bell_pepper
3173,OP06-R07-Pizza-225570-229440,OP06-R07-Pizza,225570,229440,4,bell_pepper
3174,OP06-R07-Pizza-229775-230435,OP06-R07-Pizza,229775,230435,5,bell_pepper
3175,OP06-R07-Pizza-231515-248515,OP06-R07-Pizza,231515,248515,4,bell_pepper
3176,OP06-R07-Pizza-250925-252245,OP06-R07-Pizza,250925,252245,3,cooking_utensil
3177,OP06-R07-Pizza-252275-267615,OP06-R07-Pizza,252275,267615,0,"mushrooms,serving_spoon"
3178,OP06-R07-Pizza-268870-271090,OP06-R07-Pizza,268870,271090,5,cooking_utensil
3179,OP06-R07-Pizza-273050-276580,OP06-R07-Pizza,273050,276580,2,fridge
3180,OP06-R07-Pizza-277185-278815,OP06-R07-Pizza,277185,278815,3,sausage_container
3181,OP06-R07-Pizza-281870-283430,OP06-R07-Pizza,281870,283430,6,fridge
3182,OP06-R07-Pizza-284400-290270,OP06-R07-Pizza,284400,290270,2,sausage_container
3183,OP06-R07-Pizza-292570-293800,OP06-R07-Pizza,292570,293800,3,carrot
3184,OP06-R07-Pizza-293875-294425,OP06-R07-Pizza,293875,294425,5,sausage
3185,OP06-R07-Pizza-294430-296560,OP06-R07-Pizza,294430,296560,3,carrot
3186,OP06-R07-Pizza-297045-297725,OP06-R07-Pizza,297045,297725,5,sausage_container
3187,OP06-R07-Pizza-297735-298805,OP06-R07-Pizza,297735,298805,3,eating_utensil
3188,OP06-R07-Pizza-299690-314320,OP06-R07-Pizza,299690,314320,4,sausage
3189,OP06-R07-Pizza-314940-315640,OP06-R07-Pizza,314940,315640,5,eating_utensil
3190,OP06-R07-Pizza-315660-340640,OP06-R07-Pizza,315660,340640,4,sausage
3191,OP06-R07-Pizza-363560-364680,OP06-R07-Pizza,363560,364680,7,"mushroom,cooking_utensil"
3192,OP06-R07-Pizza-364700-376390,OP06-R07-Pizza,364700,376390,7,"mushroom,eating_utensil"
3193,OP06-R07-Pizza-374665-375895,OP06-R07-Pizza,374665,375895,0,stove
3194,OP06-R07-Pizza-378270-387810,OP06-R07-Pizza,378270,387810,9,"vegetable_mixture,pan,pizza_crust"
3195,OP06-R07-Pizza-387840-400420,OP06-R07-Pizza,387840,400420,7,"pizza_topping,eating_utensil"
3196,OP06-R07-Pizza-400450-401140,OP06-R07-Pizza,400450,401140,5,cooking_utensil
3197,OP06-R07-Pizza-403275-405105,OP06-R07-Pizza,403275,405105,5,pan
3198,OP06-R07-Pizza-408650-410680,OP06-R07-Pizza,408650,410680,2,fridge
3199,OP06-R07-Pizza-415445-416455,OP06-R07-Pizza,415445,416455,6,fridge
